actor_id,movie_id,role,id
654351,212097,"Woman of eternal garden",6649
654465,40199,"Cambodian lady",6650
654482,290070,"Herself/Schindler mourner",6651
654581,266574,Caroline,6652
654581,316323,"Barbara Morton",6653
654817,177138,"Edith D'Ascoyne",6654
655001,18498,"Chee-Chee's Right Hand Girl",6655
655094,204163,Emily,6656
655396,316323,Secretary,6657
655618,316323,"Mrs. Joyce",6658
655891,11108,"Karen Richards",6659
656018,30959,"Rachel Dawes",6660
656115,54726,Dancers,6661
656446,121538,"Motorbike hooker",6662
656495,156234,Housewife,6663
656495,371844,"Farmer's ex-wife",6664
656817,319181,Herself,6665
657127,290070,"Herself/Schindler mourner",6666
657211,10830,Mother,6667
657528,56304,"Amy Rothstein (Baby)",6668
657586,200521,"Jimmy's Showgirl",6669
657623,13789,"Spartanette #3",6670
657857,308396,Tonya,6671
658260,324371,"Future Inhabitant",6672
658261,324371,"Future Inhabitant",6673
658519,90772,Friend,6674
658521,313478,"Bespin woman",6675
658612,200521,Cynthia,6676
658747,153985,"Kitty Reed",6677
659187,218415,Flint,6678
659330,56304,"Ticket Agent",6679
659522,86282,Dana,6680
659840,123572,"Sonja Schlesin",6681
659848,235062,"Handsome Woman (Vandamm's sis",6682
659888,109093,Escort,6683
660038,64833,"Flower shop assistant",6684
661430,10920,"Amanda Ripley",6685
661518,281937,"Sister Agnes",6686
661679,241141,"Nurse Thompson",6687
662207,14942,Lina,6688
662265,290070,"Plaszow Jewish girl",6689
663251,310141,"Female lieutenant",6690
663564,313479,"Jedi Rocks dancer (special ed",6691
663872,86274,Supervisor,6692
663896,123572,Mirabehn,6693
663902,18960,"Mrs. Miller (Clean's mother)",6694
663956,270971,"Mrs. Bronson",6695
664006,56304,"Country Club Woman",6696
664033,37057,"Little Girl",6697
664396,13789,"Barbara Fitts",6698
664396,113504,Peach,6699
664726,12937,"Czechoslovakian actor",6700
664768,37057,"Will's Date",6701
665168,324371,"Destroyed Future Inhabitant",6702
665169,324371,"Destroyed Future Inhabitant",6703
665520,291698,"TV News Reporter",6704
666056,131240,"Emmy Slattery",6705
666461,352639,"The nurse",6706
666845,37057,"Teller Woman",6707
666957,153985,"Shirley Clark",6708
667048,30182,"Baby Bop",6709
667217,342384,"Ward Nurse",6710
667252,17760,"Tony's Date at Nightclub",6711
667297,117874,"",6712
667672,90772,"Dorky Sister",6713
667677,131780,"Judy Hill (13 Yrs)",6714
667689,267038,"Esmarelda Villalobos",6715
667789,17760,Dorrie,6716
668148,18498,"Daughter Franco",6717
668240,182955,"Tammy Jordan",6718
668313,190166,Judith,6719
668717,123572,"Woman Refugee",6720
669117,141544,"Charlene Shiherlis",6721
669155,337166,"Additional Voices",6722
669435,144861,"Helen Ramirez",6723
669614,90772,"Flight Attendant",6724
670004,12937,Susanna,6725
670073,131780,"Henry's Mother",6726
670138,313478,"Toryn Farr (rebel officer)",6727
670288,156234,"Worker in Sewage Section",6728
670896,271915,"Sue's Old Lady",6729
670926,17760,"Allison Portchnik",6730
670926,89147,Jenny,6731
671042,239851,Mi-do,6732
671739,241141,"Woman in the Puppet Theatre",6733
671960,31274,Chrissy,6734
672316,86282,"King's Guard #2",6735
672478,141544,Rachel,6736
672505,270971,"Woman with ID girl",6737
672505,289558,"Woman at Babylon Club",6738
672576,26844,Betty,6739
672778,371844,"Woman at Seibei's house",6740
672966,131780,"Janice's Friend #2",6741
673030,37057,"River Woman",6742
673070,267038,"Shot woman",6743
673070,276217,"Shocked woman",6744
673153,176711,Proprietor,6745
673160,127627,Mother,6746
673164,89147,Deborah,6747
673222,131780,"Janice's Friend #1",6748
673249,30431,"Belle (Barry's mother)",6749
673351,17760,"Annie Hall",6750
673351,204163,"Mary Wilkie",6751
673619,218415,"French version",6752
673647,131780,"Judy (Henry's older child)",6753
673788,56304,"Blonde at Bar",6754
673865,176711,"Nikki Bell",6755
673950,12937,"",6756
674054,85669,"Margot Mary Wendice",6757
674054,144861,"Amy (Fowler) Kane",6758
674054,273543,"Lisa Carol Fremont",6759
674154,289558,"Woman at Babylon Club",6760
674207,281937,Laura-Louise,6761
674304,309597,"Nurse #1",6762
674328,131240,"Bonnie's nurse in London",6763
674683,235062,Housewife,6764
674793,129439,"Colleen Bennett",6765
675146,182955,Herself,6766
675353,337307,"Janet Price",6767
675481,131240,"Suellen O'Hara",6768
676259,239851,"",6769
676550,129439,"News Reporter",6770
676822,131240,"Bonnie Blue Butler",6771
676846,200521,Marcie,6772
676918,302329,Goldie/Wendy,6773
677122,218599,"Dr. Winston",6774
678265,26352,"Babyco Executive",6775
678449,127627,"Beach Dancer",6776
678541,182955,"Police File Clerk",6777
678673,230151,"TV Production Assistant",6778
678771,221130,"Reporter (What do you think o",6779
678980,256632,"Elizabeth Swann",6780
679150,281937,"Mrs. Byron",6781
679152,153985,"Vera Moore",6782
679191,290070,"Polish girl",6783
679425,271915,"Hidetora's Mistress",6784
679813,109093,"Hooker #1",6785
679895,290070,"Irrational woman",6786
680187,290070,"Goeth's girl",6787
680424,235676,"Madame Anna Sebastian",6788
680718,32178,"Additional Voices",6789
680962,290070,"Ghetto girl",6790
681118,290070,"Ghetto doctor",6791
682187,12937,"Czechoslovakian actor",6792
682265,218415,"Bouh (French version)",6793
682425,230151,"Max's Secretary",6794
682674,56304,"Slapping Woman",6795
682734,253440,"The Doctor",6796
682854,290070,"Czurda's girl",6797
683076,290070,"Ghetto girl",6798
683095,32178,"Additional Voices",6799
683132,250612,"German singer",6800
683135,1711,"Squirt (Floyd's daughter)",6801
683135,30431,"Guest at Nora and Capt. Quinn",6802
683135,121538,"News camera operator at mass ",6803
683185,54726,"Mrs. Pirogi",6804
683596,287782,Sarah,6805
683698,290070,"Regina Perlman",6806
683729,156234,Dancer,6807
683804,176711,"Gogo Yubari",6808
683912,89147,Miriam,6809
683912,241141,"Max's mother",6810
683912,276085,Rae,6811
684623,30431,"Lischen (the German girl)",6812
685473,62076,"Ida Sessions",6813
686014,324371,"Future Inhabitant",6814
686017,163485,"",6815
686151,129439,Sylk,6816
686560,13978,Cassandra,6817
686732,218599,"Girl in Castle Anthrax",6818
686793,13789,"Spartanette #4",6819
686853,366987,"Miss Plimsoll",6820
687010,198435,"Elsie Beckmann",6821
687045,235062,"Clara Thornhill",6822
687085,302696,"Olga Mara",6823
687185,281937,"Grace Cardiff",6824
687432,235062,"Maggie (Thornhill's secretary",6825
687593,37057,"Sandra Bloom (Senior)",6826
687856,212097,"Lady in car/woman of eternal ",6827
687888,32178,"Mrs. Potts",6828
687900,302696,"Beautiful blonde",6829
687900,336683,Blonde,6830
687905,218599,"Girl in Castle Anthrax",6831
687921,280803,"Lady in Waiting",6832
688146,287712,"",6833
688314,306312,Herself,6834
688356,64729,"Bit part",6835
688831,276085,Ada,6836
688902,276217,"Radio play background voice",6837
689370,270971,"Girl #1",6838
689521,287712,"",6839
689999,281937,"Portia Haynes",6840
690057,313479,Ewok,6841
690068,86274,"Girl in Window",6842
690124,289558,"Woman at Babylon Club",6843
690307,56304,"Anna Scott",6844
690363,30182,"Miss Goldfinch",6845
690410,18960,"Claudine (Redux version)",6846
690482,121538,"V.C sniper",6847
690568,13789,"Spartanette #5",6848
690588,177138,"Miss Waterman The Schoolmistr",6849
690775,56044,Yvonne,6850
690967,290070,Majola,6851
691084,109590,"Hysterical UN Woman",6852
691133,109093,"Victim in Car",6853
691327,13978,Kammi,6854
691431,64833,"The Blind Girl's Grandmother",6855
691642,241347,"Night nurse",6856
691907,366987,Diana,6857
692119,163625,"Mrs. Riley",6858
692651,211506,"Antique Store Clerk",6859
692721,266574,"Marion Crane",6860
692721,336683,"Susan 'Susie' Vargas",6861
692793,131240,"Scarlett O'Hara",6862
693368,58542,"Baby Edison",6863
693685,241141,"David Bailey's girlfriend",6864
693692,131780,"Tuddy's Wife",6865
693867,218415,"French version",6866
693928,200521,Librarian,6867
694110,267038,"Mamie van Doren",6868
694309,280270,Marie,6869
694435,346949,"Penny Munny",6870
694446,337166,"Andy's little sister/Addition",6871
694578,187908,"Nurse Carvalho",6872
694578,346949,"Delilah Fitzgerald",6873
694648,17760,"Alvy's Classmate",6874
694659,89147,Maria,6875
694890,131780,"Marie #2",6876
694915,280270,"TV Commentator",6877
695046,120528,Dancer,6878
695046,127627,"Beach Dancer",6879
695121,302696,"Female tango dancer",6880
695131,221130,"Mrs. Edwards",6881
695133,113504,Deb/Flo,6882
695584,198435,"",6883
695584,212097,"Working woman",6884
695737,13978,"Davina Vinyard",6885
695916,280803,"The Raikuuari",6886
695970,319516,Greta,6887
696026,30959,"Board Member",6888
696485,163288,"Bus passenger",6889
697042,289558,"Woman at Babylon Club",6890
697055,224842,"Annabeth Markum",6891
697170,184978,"Franny Walton",6892
697278,120528,Dancer,6893
697491,276085,"Big Tim Party Girl",6894
697645,176711,"O-Ren Ishii",6895
697761,260430,"Mary Brighton",6896
698339,30959,"Young Rachel Dawes",6897
698468,198435,Isenta,6898
698673,37057,"Sandra Bloom (Young)",6899
698816,117874,"Black Student",6900
698948,131780,"Frenchy's Wife",6901
699063,127627,"Beach Dancer",6902
699480,127627,Ricki,6903
699906,91758,"Pacific All-Risk Telephone Op",6904
699928,316323,"Mrs. Anthony",6905
699952,235676,Woman,6906
700135,12937,"Czechoslovakian actor",6907
700526,267038,Waitress,6908
700546,117874,"Football fan",6909
700673,64729,"Miss Townsend",6910
701308,17760,"Grammy Hall",6911
701343,204163,Connie,6912
701362,324371,"Gen Corp. Executive",6913
702065,130358,"Miss Cuba",6914
702529,337830,Lizzy,6915
702757,32178,"Additional Voices",6916
702757,218415,"Additional Voice",6917
702757,337166,"Additional Voices",6918
702943,90772,"Anne Fisher",6919
703423,290070,"Diana Reiter",6920
703632,342384,Prostitute,6921
703723,216312,"Rich lady",6922
703820,337830,Diane,6923
703872,218599,"Girl in Castle Anthrax",6924
703887,134672,Rita,6925
704190,163485,"",6926
704444,313479,Ewok,6927
704531,290070,Ingrid,6928
704920,176711,"O-Ren (anime sequence)",6929
705241,129439,Kelly,6930
705307,289109,"Jean's Daughter, Jacqueline",6931
705369,90772,"Joanie James",6932
705399,256632,Scarlett,6933
705923,131665,Krystyn,6934
705947,289558,"Woman at Babylon Club",6935
706395,86274,Hostage,6936
706401,89147,"Mrs. Wortzik",6937
706669,90772,"Gretchen Ross",6938
706715,302696,"",6939
706739,90772,"Susie Bates",6940
706741,90772,"Emily Bates",6941
706956,176711,"Crazy 88 #6 (Girl)",6942
707380,309597,Karen,6943
707398,11440,"Sister Libertine",6944
707463,221130,"Nun with cheering orphan boys",6945
707637,97765,"Roxy Miller",6946
708289,46169,"Princess Isabelle",6947
708874,17760,Robin,6948
708878,58542,"Tennis Instructor",6949
708890,200521,"Faye Barringer",6950
709341,46169,"Nicolette, Princess Isabelle'",6951
709577,129439,"Demo Tape Woman",6952
709642,1711,"",6953
709954,235062,"Anna (housekeeper)",6954
710214,1711,"Russian scientist",6955
710434,11440,"Poster Girl",6956
710599,218415,"Additional Voice",6957
710606,334212,Schoolteacher,6958
710710,200521,"Julia's Mom",6959
710711,200521,Julia,6960
711122,287719,Momar,6961
711159,131240,"Cathleen Calvert",6962
711357,70391,Announcer,6963
711719,260430,Reporter,6964
712086,267038,"Gawker #1",6965
712277,14942,"TV Announcer",6966
712329,40199,"Bar patron",6967
712344,134672,"Phil's movie date",6968
712440,12937,"Czechoslovakian actor",6969
712742,308396,"",6970
712846,281937,"Young woman",6971
712889,289558,"Gina Montana",6972
712897,131780,"Janice Rossi",6973
712944,131665,"Court Officer",6974
713733,131780,"Henry's Sister #2",6975
714355,17676,Fendi,6976
714411,163288,"Bus passenger",6977
714710,182955,Herself,6978
714795,131780,Sandy,6979
715266,26844,"Stella Baines",6980
715266,313059,"Mrs. Lachance",6981
715338,336683,"Gang Leader",6982
715416,117874,"Topless Girl",6983
715520,131665,Cathy,6984
715752,26352,Lexi,6985
715754,26352,Lexi,6986
715823,46169,"Murron MacClannough",6987
716118,342384,"Waltzing Woman Patient",6988
716121,131240,Mammy,6989
716190,165961,"Mrs. Posner",6990
716328,90772,"Mrs. Rose Darko",6991
716350,109093,"Marge Gunderson",6992
716371,163288,Mother,6993
716587,131780,"Johnny Roastbeef's Wife",6994
716685,235062,Attendant,6995
716721,241141,"Deborah Gelly",6996
716748,32178,"Additional Voices",6997
716748,218415,"Additional Voice",6998
716748,337166,"Additional Voices",6999
716860,307913,"Band member",7000
717397,216964,"Minister's wife",7001
717418,319516,"Little Girl",7002
717553,312934,"Woman POW",7003
717967,129439,"Karen Diana",7004
718073,336683,Ginnie,7005
718089,131240,Prissy,7006
718166,127627,"Beach Dancer",7007
718180,117874,"Woman with Child on Park Benc",7008
718187,310141,"Bellerian #1",7009
718192,144861,"Mildred Fuller",7010
718307,56304,Herself,7011
718787,123572,"Sarojini Naidu",7012
719256,17760,"Alvy's Classmate",7013
719423,198435,"",7014
719481,235676,Maid,7015
719657,82681,Carmen,7016
719879,186431,"Female Lawyer",7017
720006,11440,"Mrs. Bäumer",7018
720156,276085,"Malin & Block Secretary",7019
720259,328277,"Tarissa Dyson",7020
720327,198435,"Girl in circle at the beginni",7021
720616,271095,Fayah,7022
720640,26352,Baby,7023
720643,26352,Baby,7024
720673,319181,Hairdresser,7025
720751,337166,"Andy's Mom",7026
721350,289558,"Woman at Babylon Club",7027
721352,131780,"Mrs. Carbone",7028
721595,287782,"Mall Manager",7029
721760,319516,Reporter,7030
721841,156234,"Woman in Dance Hall",7031
722334,54726,Dancers,7032
722398,266574,"Lila Crane",7033
723153,319516,Kid,7034
723384,352639,Saleswoman,7035
723487,56304,Secretary,7036
723569,156234,"The Maid",7037
723634,371844,"Woman at Seibei's house",7038
723752,86282,Anna,7039
723817,70391,"Kathy Winslow",7040
724330,310141,"Jennera's Voice",7041
724422,307913,"Mary Lou (trumpet player)",7042
724769,271915,"Lady Sue",7043
724776,156234,Housewife,7044
725416,12937,"Czechoslovakian actor",7045
725718,310141,"Bellerian #3",7046
726169,11108,"Miss Caswell",7047
726169,182955,Herself,7048
726169,307913,"Sugar Kane Kowalczyk",7049
726875,319516,"Rosita (Voice)",7050
727164,270971,Linda,7051
727327,336683,"Marcia Linnekar",7052
727336,200521,"Linda Partridge",7053
727553,130358,"Gen. Noriega's Mistress",7054
727587,64729,"Mary Kane",7055
727593,117874,"Louise, Mrs. Gump's housekeep",7056
727618,198435,"",7057
728413,302696,"Zelda Zanders",7058
728568,326155,"Girl at Columbus Circle",7059
728618,37057,Townsperson,7060
728640,163288,"Bus passenger",7061
728724,211506,"Mrs. Johnson",7062
728752,235676,Woman,7063
728758,289558,"Woman at Babylon Club",7064
728855,270971,"Vickie La Motta",7065
729005,241347,Rose,7066
729217,313479,Ewok,7067
729292,70391,Jen,7068
729663,131665,"Bunker Hill College Student",7069
729864,163625,"Engagement Party Guest #1",7070
729880,319181,Herself,7071
729925,13978,"Skinhead Girlfriend",7072
729933,210511,Natalie,7073
730418,11108,Reporter,7074
730538,33848,"Grocery Lady",7075
730542,130358,"Miss Kansas/Liz",7076
730605,290070,"Danka Dresner",7077
730671,291698,"Hooker (Sin of Lust)",7078
730692,210511,"Emma the Tattooist",7079
731333,313478,Zuckuss/E-3PO,7080
731381,131240,"Belle Watling",7081
731430,56044,"Singer with Guitar",7082
731530,134672,"Buster's daughter",7083
731652,18498,"Chee-Chee's Left Hand Girl",7084
731676,302329,Shellie,7085
731826,334212,"Maudie Atkinson",7086
731861,302329,"Molly Prince",7087
732072,289109,"Ryan's Granddaughter",7088
732114,12937,Extra,7089
732442,334212,Jesse,7090
732466,123572,"Lady Edwina Mountbatten",7091
732553,316323,"Madame Darville",7092
733508,163625,Tippy,7093
733712,151052,DJ,7094
733837,271915,"Hidetora's Mistress",7095
733917,90772,"Suzy Bailey",7096
733935,32178,"Additional Voices",7097
734262,123572,Miner,7098
734762,64729,Ethel,7099
735076,1711,"",7100
735216,2136,"",7101
735279,324371,Lis,7102
735295,37057,"Jenny (Age 8)",7103
735636,319181,Woman,7104
735636,366987,"Miss Johnson",7105
735793,17760,"Mrs. Singer",7106
735932,241141,"Girl in coffin",7107
736198,218415,"Additional Voice",7108
736223,256632,Estrella,7109
736436,313479,"Jedi Rocks dancer (special ed",7110
736599,337830,"Mrs. Renton",7111
736639,313479,Ewok,7112
737082,306312,Mimi,7113
737091,129185,Lucilla,7114
737615,319181,Herself,7115
737831,289558,"Gutierrez child",7116
737902,290070,"Mila Pfefferberg",7117
737963,12937,Lorl,7118
738325,266574,"Norma Bates",7119
738600,198435,"",7120
739157,232275,"",7121
739201,319181,Courtier,7122
739211,352639,"Madeleine Elster/Judy Barton",7123
739303,17760,"Aunt Tessie",7124
739332,56304,"Female Newscaster",7125
739385,290070,"Rebecca Tannenbaum",7126
739615,313479,Ewok,7127
740315,163288,"Bus passenger",7128
740344,104338,Hollis,7129
740498,366987,"Janet McKenzie",7130
740568,33923,Tirzah,7131
740607,54726,"Lucille Toody",7132
740739,224842,"Esther Harris",7133
740768,32178,Belle,7134
740779,280270,Secretary,7135
740864,313479,Ewok,7136
740992,281937,"Mrs. Wees",7137
741003,131240,"Ellen O'Hara",7138
741024,134672,"Fan on street",7139
741499,127627,"Beach Dancer",7140
741645,156234,"Toyo Odagiri, employee",7141
741908,120528,Dancer,7142
741908,127627,"Beach Dancer",7143
742246,150629,Tatiana,7144
742279,151052,Karma,7145
742346,211506,"Girl on bike",7146
742493,224842,"Trooper Jenny Coughlin",7147
742611,58542,"Condom Girl",7148
